time,cmd_linear,cmd_angular,VelocityEncR,VelocityEncL
17.7232,0.2000,0.0000,3.8404,3.8401
17.7435,0.2000,0.0000,3.8680,4.2282
17.7630,0.2000,0.0000,3.8362,3.8358
17.7830,0.2000,0.0000,4.1529,3.8550
17.8029,0.2000,0.0000,3.8458,3.8550
17.8233,0.2000,0.0000,3.8588,4.2096
17.8429,0.2000,0.0000,3.8385,3.8389
17.8632,0.2000,0.0000,3.8394,3.8864
17.8834,0.2000,0.0000,3.8775,4.2093
17.9034,0.2000,0.0000,3.8276,3.8276
17.9234,0.2000,0.0000,3.4962,3.8441
17.9430,0.2000,0.0000,3.8343,4.2177
17.9633,0.2000,0.0000,4.1477,3.8515
17.9833,0.2000,0.0000,3.8864,3.8864
18.0031,0.2000,0.0000,3.8191,4.2014
18.0235,0.2000,0.0000,3.8672,3.8644
18.0432,0.2000,0.0000,3.8366,3.8396
18.0632,0.2000,0.0000,3.8445,3.8450
18.0835,0.2000,0.0000,4.2065,4.2065
18.1034,0.2000,0.0000,3.8468,3.8447
18.1235,0.2000,0.0000,3.8324,3.8354
18.1432,0.2000,0.0000,3.8524,3.8524
18.1632,0.2000,0.0000,3.8839,3.8839
18.1834,0.2000,0.0000,4.2316,4.2320
18.2034,0.2000,0.0000,3.8285,3.8264
18.2233,0.2000,0.0000,3.8860,4.2393
18.2430,0.2000,0.0000,4.2299,4.2303
18.2632,0.2000,0.0000,3.8846,4.2381
18.2831,0.2000,0.0000,3.8427,4.2270
18.3039,0.2000,0.0000,3.8291,4.1239
18.3237,0.2000,0.0000,3.4615,3.4588
18.3429,0.2000,0.0000,3.8452,3.8452
18.3632,0.2000,0.0000,3.8452,3.8452
18.3833,0.2000,0.0000,3.8446,4.2291
18.4033,0.2000,0.0000,3.8446,4.2291
18.4229,0.2000,0.0000,4.1461,3.8598
18.4433,0.2000,0.0000,3.8381,4.1461
18.4634,0.2000,0.0000,3.8538,3.8545
18.4832,0.2000,0.0000,3.8538,3.8545
18.5033,0.2000,0.0000,4.1474,3.8509
18.5232,0.2000,0.0000,3.8821,3.8825
18.5432,0.2000,0.0000,3.8446,3.5337
18.5632,0.2000,0.0000,3.8446,3.5337
18.5834,0.2000,0.0000,3.8446,3.5337
18.6036,0.2000,0.0000,3.8446,3.5337
18.6233,0.2000,0.0000,3.8446,3.5337
18.6433,0.2000,0.0000,3.8503,3.8503
18.6635,0.2000,0.0000,3.8503,3.8503
18.6834,0.2000,0.0000,3.8503,3.8503
18.7036,0.2000,0.0000,3.8503,3.8503
18.7233,0.2000,0.0000,4.1943,4.1943
18.7433,0.2000,0.0000,4.1943,4.1943
18.7637,0.2000,0.0000,3.8490,4.2061
18.7836,0.2000,0.0000,4.1740,4.1973
18.8032,0.2000,0.0000,3.8588,3.5054
18.8234,0.2000,0.0000,3.8588,3.5054
18.8433,0.2000,0.0000,3.8547,3.5054
18.8635,0.2000,0.0000,3.8547,3.5054
18.8835,0.2000,0.0000,3.8547,3.5054
18.9030,0.2000,0.0000,4.2223,4.2261
18.9232,0.2000,0.0000,3.8584,3.8555
18.9431,0.2000,0.0000,4.2286,3.8442
18.9633,0.2000,0.0000,3.8839,3.8835
18.9831,0.2000,0.0000,3.8191,3.8191
19.0034,0.2000,0.0000,3.8473,4.1407
19.0234,0.2000,0.0000,3.8473,4.1407
19.0433,0.2000,0.0000,4.1132,4.1136
19.0635,0.2000,0.0000,3.8832,3.8832
19.0829,0.2000,0.0000,3.8160,4.1976
19.1029,0.2000,0.0000,4.1369,3.8414
19.1233,0.2000,0.0000,3.6920,4.0581
19.1436,0.2000,0.0000,4.3199,4.3210
19.1635,0.2000,0.0000,3.8470,3.8482
19.1835,0.2000,0.0000,4.1341,4.1344
19.2032,0.2000,0.0000,4.1455,4.1458
19.2238,0.2000,0.0000,3.8574,3.8571
19.2440,0.2000,0.0000,3.8312,3.8327
19.2635,0.2000,0.0000,3.8235,3.8235
19.2829,0.2000,0.0000,3.8914,3.8914
19.3029,0.2000,0.0000,3.8454,4.2303
19.3235,0.2000,0.0000,4.2393,3.8864
19.3435,0.2000,0.0000,3.8400,3.8396
19.3633,0.2000,0.0000,3.8497,3.5102
19.3833,0.2000,0.0000,4.1413,3.8485
19.4035,0.2000,0.0000,3.5805,3.9070
19.4230,0.2000,0.0000,3.4959,4.1950
19.4431,0.2000,0.0000,3.8381,3.8408
19.4629,0.2000,0.0000,3.8535,4.2065
19.4829,0.2000,0.0000,3.8857,3.8435
19.5029,0.2000,0.0000,4.1092,4.1092
19.5229,0.2000,0.0000,4.1705,4.1705
19.5429,0.2000,0.0000,3.8632,3.8468
19.5630,0.2000,0.0000,4.2185,3.8632
19.5829,0.2000,0.0000,3.8491,3.8491
19.6031,0.2000,0.0000,3.8577,3.8574
19.6229,0.2000,0.0000,3.8577,3.8574
19.6429,0.2000,0.0000,3.8577,3.8574
19.6629,0.2000,0.0000,3.8577,3.8574
19.6829,0.2000,0.0000,3.8577,3.8574
19.7034,0.2000,0.0000,3.8577,3.8574
19.7231,0.2000,0.0000,3.8577,3.8574
19.7430,0.2000,0.0000,4.2227,3.8524
19.7631,0.2000,0.0000,3.8775,4.2304
19.7832,0.2000,0.0000,3.8860,4.1976
19.8036,0.2000,0.0000,3.8244,3.8244
19.8229,0.2000,0.0000,3.8658,4.2149
19.8430,0.2000,0.0000,3.8385,4.2257
19.8629,0.2000,0.0000,3.8985,3.5445
19.8829,0.2000,0.0000,4.2126,4.2127
19.9033,0.2000,0.0000,3.8503,3.8619
19.9229,0.2000,0.0000,3.9007,3.8996
19.9432,0.2000,0.0000,3.8491,3.8071
19.9633,0.2000,0.0000,3.8491,4.1452
19.9836,0.2000,0.0000,3.8373,3.8404
20.0032,0.2000,0.0000,3.8535,4.1477
20.0229,0.2000,0.0000,3.8921,3.8921
20.0433,0.2000,0.0000,4.1129,4.1129
20.0634,0.2000,0.0000,3.8946,3.8946
20.0831,0.2000,0.0000,4.2206,4.2244
20.1035,0.2000,0.0000,4.1104,4.1104
20.1240,0.2000,0.0000,3.8552,3.8556
20.1433,0.2000,0.0000,4.2215,4.2219
20.1634,0.2000,0.0000,4.2277,4.2280
20.1837,0.2000,0.0000,4.2277,4.2280
20.2032,0.2000,0.0000,4.2277,4.2280
20.2236,0.2000,0.0000,3.8609,4.2119
20.2432,0.2000,0.0000,3.8606,3.8584
20.2629,0.2000,0.0000,3.8606,3.8584
20.2830,0.0000,0.0000,4.2219,3.8412
20.3035,0.0000,0.0000,3.8796,3.8800
20.3234,0.0000,0.0000,3.8454,4.2282
20.3434,0.0000,0.0000,3.8518,4.1477
20.3637,0.0000,0.0000,3.8846,3.5318
20.3836,0.0000,0.0000,3.8256,3.8253
20.4034,0.0000,0.0000,3.8857,3.8860
20.4230,0.0000,0.0000,3.8454,3.8458
20.4433,0.0000,0.0000,3.8206,3.8917
20.4634,0.0000,0.0000,4.2510,3.8942
20.4833,0.0000,0.0000,3.8556,3.8559
20.5033,0.0000,0.0000,4.1966,3.8559
20.5235,0.0000,0.0000,3.8461,4.2308
20.5433,0.0000,0.0000,3.8850,4.2308
20.5636,0.0000,0.0000,3.8903,3.8903
20.5832,0.0000,0.0000,3.8458,4.2308
20.6033,0.0000,0.0000,4.1142,3.8910
20.6234,0.0000,0.0000,3.8454,3.8458
20.6435,0.0000,0.0000,4.2412,3.8882
20.6633,0.0000,0.0000,4.2412,3.8882
20.6834,0.0000,0.0000,4.1198,3.5313
20.7032,0.0000,0.0000,3.8860,4.2393
20.7233,0.0000,0.0000,4.1253,4.1235
20.7436,0.0000,0.0000,4.1927,3.8444
20.7635,0.0000,0.0000,3.8559,4.1519
20.7834,0.0000,0.0000,3.8450,3.8450
20.8033,0.0000,0.0000,3.8562,3.8588
20.8235,0.0000,0.0000,3.8761,4.2215
20.8430,0.0000,0.0000,3.5211,3.8477
20.8636,0.0000,0.0000,3.5211,3.8477
20.8837,0.0000,0.0000,3.5211,3.8477
20.9036,0.0000,0.0000,3.5211,3.8477
20.9233,0.0000,0.0000,3.5211,3.8477
20.9438,0.0000,0.0000,3.5211,3.8477
20.9633,0.0000,0.0000,3.5211,3.8477
20.9834,0.0000,0.0000,3.5211,3.8477
21.0034,0.0000,0.0000,3.5211,3.8477
21.0234,0.0000,0.0000,3.5211,3.8477
21.0432,0.0000,0.0000,3.5211,3.8477
21.0633,0.0000,0.0000,3.5211,3.8477
21.0835,0.0000,0.0000,3.5211,3.8477
21.1035,0.0000,0.0000,3.5211,3.8477
21.1231,0.0000,0.0000,3.8454,3.8458
21.1432,0.0000,0.0000,3.8850,3.8850
21.1633,0.0000,0.0000,3.8850,3.8850
21.1834,0.0000,0.0000,3.8850,3.8850
21.2034,0.0000,0.0000,3.8850,3.8850
21.2237,0.0000,0.0000,3.8850,3.8850
21.2433,0.0000,0.0000,3.8850,3.8850
21.2640,0.0000,0.0000,3.8850,3.8850
21.2832,0.0000,0.0000,3.8850,3.8850
21.3040,0.0000,0.0000,3.8850,3.8850
21.3235,0.0000,0.0000,3.8850,3.8850
21.3434,0.0000,0.0000,3.8850,3.8850
21.3636,0.0000,0.0000,3.8850,3.8850
21.3837,0.0000,0.0000,4.1446,4.2122
21.4029,0.0000,0.0000,4.2329,3.8481
21.4234,0.0000,0.0000,3.8446,4.1474
21.4434,0.0000,0.0000,3.8446,4.1474
21.4634,0.0000,0.0000,3.8446,4.1474
21.4833,0.0000,0.0000,3.8446,4.1474
21.5035,0.0000,0.0000,3.8446,4.1474
21.5233,0.0000,0.0000,3.8446,4.1474
21.5432,0.0000,0.0000,0.0000,0.0000
21.5632,0.0000,0.0000,0.0000,0.0000
21.5833,0.0000,0.0000,0.0000,0.0000
21.6038,0.0000,0.0000,0.0000,0.0000
21.6238,0.0000,0.0000,0.0000,0.0000
21.6433,0.0000,0.0000,0.0000,0.0000
21.6632,0.0000,0.0000,0.0000,0.0000
21.6833,0.0000,0.0000,0.0000,0.0000
21.7037,0.0000,0.0000,0.0000,0.0000
21.7235,0.0000,0.0000,0.0000,0.0000
21.7434,0.0000,0.0000,0.0000,0.0000
21.7633,0.0000,0.0000,0.0000,0.0000
21.7840,0.0000,0.0000,0.0000,0.0000
21.8033,0.0000,0.0000,0.0000,0.0000
21.8230,0.0000,0.0000,0.0000,0.0000
21.8433,0.0000,0.0000,0.0000,0.0000
21.8633,0.0000,0.0000,0.0000,0.0000
21.8831,0.0000,0.0000,0.0000,0.0000
21.9031,0.0000,0.0000,0.0000,0.0000
21.9230,0.0000,0.0000,0.0000,0.0000
21.9431,0.0000,0.0000,0.0000,0.0000
21.9630,0.0000,0.0000,0.0000,0.0000
21.9831,0.0000,0.0000,0.0000,0.0000
22.0030,0.0000,0.0000,0.0000,0.0000
22.0231,0.0000,0.0000,0.0000,0.0000
22.0431,0.0000,0.0000,0.0000,0.0000
22.0634,0.0000,0.0000,0.0000,0.0000
22.0829,0.0000,0.0000,0.0000,0.0000
22.1031,0.0000,0.0000,0.0000,0.0000
22.1233,0.0000,0.0000,0.0000,0.0000
22.1431,0.0000,0.0000,0.0000,0.0000
22.1631,0.0000,0.0000,0.0000,0.0000
22.1832,0.0000,0.0000,0.0000,0.0000
22.2031,0.0000,0.0000,0.0000,0.0000
22.2233,0.0000,0.0000,0.0000,0.0000
22.2431,0.0000,0.0000,0.0000,0.0000
22.2631,0.0000,0.0000,0.0000,0.0000
22.2831,0.0000,0.0000,0.0000,0.0000
22.3031,0.0000,0.0000,0.0000,0.0000
22.3231,0.0000,0.0000,0.0000,0.0000
22.3432,0.0000,0.0000,0.0000,0.0000
22.3634,0.0000,0.0000,0.0000,0.0000
22.3830,0.0000,0.0000,0.0000,0.0000
22.4031,0.0000,0.0000,0.0000,0.0000
22.4231,0.0000,0.0000,0.0000,0.0000
22.4432,0.0000,0.0000,0.0000,0.0000
22.4630,0.0000,0.0000,0.0000,0.0000
22.4831,0.0000,0.0000,0.0000,0.0000
22.5035,0.0000,0.0000,0.0000,0.0000
22.5233,0.0000,0.0000,0.0000,0.0000
22.5432,0.0000,0.0000,0.0000,0.0000
22.5631,0.0000,0.0000,0.0000,0.0000
22.5830,0.0000,0.0000,0.0000,0.0000
22.6030,0.0000,0.0000,0.0000,0.0000
22.6230,0.0000,0.0000,0.0000,0.0000
22.6432,0.0000,0.0000,0.0000,0.0000
22.6632,0.0000,0.0000,0.0000,0.0000
22.6831,0.0000,0.0000,0.0000,0.0000
22.7031,0.0000,0.0000,0.0000,0.0000
22.7232,0.0000,0.0000,0.0000,0.0000
22.7431,0.0000,0.0000,0.0000,0.0000
22.7630,0.0000,0.0000,0.0000,0.0000
22.7830,0.0000,0.0000,0.0000,0.0000
22.8031,0.0000,0.0000,0.0000,0.0000
22.8231,0.0000,0.0000,0.0000,0.0000
22.8431,0.0000,0.0000,0.0000,0.0000
22.8631,0.0000,0.0000,0.0000,0.0000
22.8831,0.0000,0.0000,0.0000,0.0000
22.9031,0.0000,0.0000,0.0000,0.0000
22.9230,0.0000,0.0000,0.0000,0.0000
22.9431,0.0000,0.0000,0.0000,0.0000
22.9629,0.0000,0.0000,0.0000,0.0000
22.9831,0.0000,0.0000,0.0000,0.0000
23.0033,0.0000,0.0000,0.0000,0.0000
23.0231,0.0000,0.0000,0.0000,0.0000
23.0433,0.0000,0.0000,0.0000,0.0000
23.0631,0.0000,0.0000,0.0000,0.0000
23.0833,0.0000,0.0000,0.0000,0.0000
23.1030,0.0000,0.0000,0.0000,0.0000
23.1230,0.0000,0.0000,0.0000,0.0000
23.1429,0.0000,0.0000,0.0000,0.0000
23.1632,0.0000,0.0000,0.0000,0.0000
23.1831,0.0000,0.0000,0.0000,0.0000
23.2034,0.0000,0.0000,0.0000,0.0000
23.2231,0.0000,0.0000,0.0000,0.0000
23.2431,0.0000,0.0000,0.0000,0.0000
23.2630,0.0000,0.0000,0.0000,0.0000
23.2830,0.0000,0.0000,0.0000,0.0000
23.3038,0.0000,0.0000,0.0000,0.0000
23.3235,0.0000,0.0000,0.0000,0.0000
23.3433,0.0000,0.0000,0.0000,0.0000
23.3635,0.0000,0.0000,0.0000,0.0000
23.3834,0.0000,0.0000,0.0000,0.0000
23.4035,0.0000,0.0000,0.0000,0.0000
23.4236,0.0000,0.0000,0.0000,0.0000
23.4434,0.0000,0.0000,0.0000,0.0000
23.4632,0.0000,0.0000,0.0000,0.0000
23.4834,0.0000,0.0000,0.0000,0.0000
23.5036,0.0000,0.0000,0.0000,0.0000
23.5234,0.0000,0.0000,0.0000,0.0000
23.5435,0.0000,0.0000,0.0000,0.0000
23.5632,0.0000,0.0000,0.0000,0.0000
23.5833,0.0000,0.0000,0.0000,0.0000
23.6032,0.0000,0.0000,0.0000,0.0000
23.6232,0.0000,0.0000,0.0000,0.0000
23.6437,0.0000,0.0000,0.0000,0.0000
23.6633,0.0000,0.0000,0.0000,0.0000
23.6834,0.0000,0.0000,0.0000,0.0000
23.7030,0.0000,0.0000,0.0000,0.0000
23.7234,0.0000,0.0000,0.0000,0.0000
23.7432,0.0000,0.0000,0.0000,0.0000
23.7630,0.0000,0.0000,0.0000,0.0000
23.7840,0.0000,0.0000,0.0000,0.0000
23.8034,0.0000,0.0000,0.0000,0.0000
23.8232,0.0000,0.0000,0.0000,0.0000
23.8432,0.0000,0.0000,0.0000,0.0000
23.8632,0.0000,0.0000,0.0000,0.0000
23.8834,0.0000,0.0000,0.0000,0.0000
23.9036,0.0000,0.0000,0.0000,0.0000
23.9235,0.0000,0.0000,0.0000,0.0000
23.9430,0.0000,0.0000,0.0000,0.0000
23.9632,0.0000,0.0000,0.0000,0.0000
23.9832,0.0000,0.0000,0.0000,0.0000
24.0033,0.0000,0.0000,0.0000,0.0000
24.0236,0.0000,0.0000,0.0000,0.0000
24.0433,0.0000,0.0000,0.0000,0.0000
24.0632,0.0000,0.0000,0.0000,0.0000
24.0832,0.0000,0.0000,0.0000,0.0000
24.1036,0.0000,0.0000,0.0000,0.0000
24.1234,0.0000,0.0000,0.0000,0.0000
24.1434,0.0000,0.0000,0.0000,0.0000
24.1635,0.0000,0.0000,0.0000,0.0000
24.1832,0.0000,0.0000,0.0000,0.0000
24.2034,0.0000,0.0000,0.0000,0.0000
24.2234,0.0000,0.0000,0.0000,0.0000
24.2434,0.0000,0.0000,0.0000,0.0000
24.2632,0.0000,0.0000,0.0000,0.0000
24.2832,0.0000,0.0000,0.0000,0.0000
24.3032,0.0000,0.0000,0.0000,0.0000
24.3236,0.0000,0.0000,0.0000,0.0000
24.3433,0.0000,0.0000,0.0000,0.0000
24.3635,0.0000,0.0000,0.0000,0.0000
24.3834,0.0000,0.0000,0.0000,0.0000
24.4035,0.0000,0.0000,0.0000,0.0000
24.4233,0.0000,0.0000,0.0000,0.0000
24.4432,0.0000,0.0000,0.0000,0.0000
24.4632,0.0000,0.0000,0.0000,0.0000
24.4839,0.0000,0.0000,0.0000,0.0000
24.5041,0.0000,0.0000,0.0000,0.0000
24.5236,0.0000,0.0000,0.0000,0.0000
24.5432,0.0000,0.0000,0.0000,0.0000
24.5632,0.0000,0.0000,0.0000,0.0000
24.5829,0.0000,0.0000,0.0000,0.0000
24.6030,0.0000,0.0000,0.0000,0.0000
24.6233,0.0000,0.0000,0.0000,0.0000
24.6435,0.0000,0.0000,0.0000,0.0000
24.6632,0.0000,0.0000,0.0000,0.0000
24.6832,0.0000,0.0000,0.0000,0.0000
24.7033,0.0000,0.0000,0.0000,0.0000
24.7234,0.0000,0.0000,0.0000,0.0000
24.7435,0.0000,0.0000,0.0000,0.0000
24.7630,0.0000,0.0000,0.0000,0.0000
24.7830,0.0000,0.0000,0.0000,0.0000
24.8031,0.0000,0.0000,0.0000,0.0000
24.8231,0.0000,0.0000,0.0000,0.0000
24.8431,0.0000,0.0000,0.0000,0.0000
24.8632,0.0000,0.0000,0.0000,0.0000
24.8830,0.0000,0.0000,0.0000,0.0000
24.9029,0.0000,0.0000,0.0000,0.0000
24.9230,0.0000,0.0000,0.0000,0.0000
24.9431,0.0000,0.0000,0.0000,0.0000
24.9633,0.0000,0.0000,0.0000,0.0000
24.9831,0.0000,0.0000,0.0000,0.0000
25.0031,0.0000,0.0000,0.0000,0.0000
25.0229,0.0000,0.0000,0.0000,0.0000
25.0430,0.0000,0.0000,0.0000,0.0000
25.0632,0.0000,0.0000,0.0000,0.0000
25.0831,0.0000,0.0000,0.0000,0.0000
25.1031,0.0000,0.0000,0.0000,0.0000
25.1230,0.0000,0.0000,0.0000,0.0000
25.1430,0.0000,0.0000,0.0000,0.0000
25.1631,0.0000,0.0000,0.0000,0.0000
25.1831,0.0000,0.0000,0.0000,0.0000
25.2030,0.0000,0.0000,0.0000,0.0000
25.2231,0.0000,0.0000,0.0000,0.0000
25.2431,0.0000,0.0000,0.0000,0.0000
25.2630,0.0000,0.0000,0.0000,0.0000
25.2834,0.0000,0.0000,0.0000,0.0000
25.3031,0.0000,0.0000,0.0000,0.0000
25.3231,0.0000,0.0000,0.0000,0.0000
25.3432,0.0000,0.0000,0.0000,0.0000
25.3630,0.0000,0.0000,0.0000,0.0000
25.3833,0.0000,0.0000,0.0000,0.0000
25.4033,0.0000,0.0000,0.0000,0.0000
25.4233,0.0000,0.0000,0.0000,0.0000
25.4429,0.0000,0.0000,0.0000,0.0000
25.4632,0.0000,0.0000,0.0000,0.0000
25.4833,0.0000,0.0000,0.0000,0.0000
25.5035,0.0000,0.0000,0.0000,0.0000
25.5235,0.0000,0.0000,0.0000,0.0000
25.5433,0.0000,0.0000,0.0000,0.0000
25.5631,0.0000,0.0000,0.0000,0.0000
25.5832,0.0000,0.0000,0.0000,0.0000
25.6034,0.0000,0.0000,0.0000,0.0000
25.6231,0.0000,0.0000,0.0000,0.0000
25.6432,0.0000,0.0000,0.0000,0.0000
25.6633,0.0000,0.0000,0.0000,0.0000
25.6834,0.0000,0.0000,0.0000,0.0000
25.7033,0.0000,0.0000,0.0000,0.0000
25.7230,0.0000,0.0000,0.0000,0.0000
25.7433,0.0000,0.0000,0.0000,0.0000
25.7630,0.0000,0.0000,0.0000,0.0000
25.7832,0.0000,0.0000,0.0000,0.0000
25.8035,0.0000,0.0000,0.0000,0.0000
25.8236,0.0000,0.0000,0.0000,0.0000
25.8431,0.0000,0.0000,0.0000,0.0000
25.8631,0.0000,0.0000,0.0000,0.0000
25.8832,0.0000,0.0000,0.0000,0.0000
25.9031,0.0000,0.0000,0.0000,0.0000
25.9232,0.0000,0.0000,0.0000,0.0000
25.9436,0.0000,0.0000,0.0000,0.0000
25.9637,0.0000,0.0000,0.0000,0.0000
25.9836,0.0000,0.0000,0.0000,0.0000
26.0032,0.0000,0.0000,0.0000,0.0000
26.0232,0.0000,0.0000,0.0000,0.0000
26.0440,0.0000,0.0000,0.0000,0.0000
26.0631,0.0000,0.0000,0.0000,0.0000
26.0832,0.0000,0.0000,0.0000,0.0000
26.1041,0.0000,0.0000,0.0000,0.0000
26.1237,0.0000,0.0000,0.0000,0.0000
26.1434,0.0000,0.0000,0.0000,0.0000
26.1629,0.0000,0.0000,0.0000,0.0000
26.1836,0.0000,0.0000,0.0000,0.0000
26.2037,0.0000,0.0000,0.0000,0.0000
26.2233,0.0000,0.0000,0.0000,0.0000
26.2430,0.0000,0.0000,0.0000,0.0000
26.2634,0.0000,0.0000,0.0000,0.0000
26.2832,0.0000,0.0000,0.0000,0.0000
26.3032,0.0000,0.0000,0.0000,0.0000
26.3234,0.0000,0.0000,0.0000,0.0000
26.3436,0.0000,0.0000,0.0000,0.0000
26.3634,0.0000,0.0000,0.0000,0.0000
26.3834,0.0000,0.0000,0.0000,0.0000
26.4036,0.0000,0.0000,0.0000,0.0000
26.4231,0.0000,0.0000,0.0000,0.0000
26.4435,0.0000,0.0000,0.0000,0.0000
